YMD,Y,M,D,date,Season,SeasonID,COVID_BKK_WM,COVID_BKK,PM2.5_BKK,PM10-BKK,WS-BKK,RH-BKK,AH-BKK,P_BKK,R_BKK,T-BKK,COVID_SSK_WM,COVID_SSK,PM2.5_SSK,PM10-SSK,WS-SSK,RH-SSK,AH-SSK,P_SSK,R_SSK,T-SSK,COVID_NKT_WM,COVID_NKT,PM2.5_NKT,PM10-NKT,WS-NKT,RH-NKT,AH-NKT,P_NKT,R_NKT,T-NKT,COVID_NBR_WM,COVID_NBR,PM2.5_NBR,PM10-NBR,WS-NBR,RH-NBR,AH-NBR,P_NBR,R_NBR,T-NBR,COVID_PTN_WM,COVID_PTN,PM2.5_PTN,PM10-PTN,WS-PTN,RH-PTN,AH-PTN,P_PTN,R_PTN,T-PTN,COVID_SPK_WM,COVID_SPK,PM2.5_SPK,PM10-SPK,WS-SPK,RH-SPK,AH-SPK,P_SPK,R_SPK,T-SPK
210112,2021,1,12,12/1/2021,WINTER,1,39,39,26.8,59.95,1.37,45.21,8.6,758.3,0,21.65,176,176,38.33,95.25,0.83,48.67,9.55,754.5,0,22.18,0,,27.83,78.92,2.93,51.88,9.28,760.42,0,20.59,0,,25.9,56.65,1.58,50,9.71,756.54,0,22.01,5,5,27.13,52.17,0,0,0,0,0,0,13,13,28.21,67.25,2.6,47.11,9.23,759.92,0,22.16
210106,2021,1,6,6/1/2021,WINTER,1,39,39,40.27,61.71,0.57,52.42,15.08,753.75,0,29.02,67,67,83.83,139.38,0.42,59.67,16.33,754.5,0,28.11,2,2,50.71,101.33,0.87,65.5,18.1,756.17,0.2,28.28,2,2,37.92,55.61,0.7,53.13,15.76,755.63,0,29.58,5,5,42.33,53.63,0.51,0,0,1008.42,0,0,45,45,41.32,73.72,1.07,57.86,16.61,756.04,0,28.98
210403,2021,4,3,3/4/2021,SUMMER,2,40,40,12.38,26.6,1.12,69.96,22.78,750.21,0.05,31.31,12,12,9,17.83,1.07,71.46,21.96,754.58,0,30.23,5,5,27.42,45.21,2.7,77.04,23.97,752.58,0,30.45,5,5,11.4,23.69,1.37,61.5,20.39,750.58,1.5,31.64,3,3,20.25,32.79,0,0,0,0,0,0,5,5,15.13,25.63,2.53,76,23.4,752.68,1.4,30.26
210328,2021,3,28,28/03/2021,SUMMER,2,40,40,17.64,33.93,1.32,52.72,17.11,751.44,0,31.24,16,16,14.63,28.5,1.15,67.54,21.02,754.67,0,30.46,0,,16.96,32.88,0,0,0,0,0,0,3,3,15.04,40.17,1.32,56.75,19.29,752.08,0,32.1,2,2,18.46,27.92,0.27,0,0,1005.13,0,0,9,9,17.51,29.79,2.95,73.99,22.5,753.92,0,30.03
200327,2020,3,27,27/03/2020,SUMMER,2,41,41,14.1,22.71,1.1,64.29,20.96,753.23,0,31.32,1,1,8.33,14,1.18,65.79,20.92,754.38,0,30.86,1,1,17.54,29.29,2.98,67.25,20.95,755.46,0,30.48,6,6,14.77,26.64,0.49,65.02,20.57,753.38,0,30.76,2,2,17.46,31.83,0.95,67.42,22.06,1007.21,0,31.39,4,4,14.38,26.26,2.53,71.83,21.98,755.74,0,30.15
210404,2021,4,4,4/4/2021,SUMMER,2,42,42,13.09,28.93,0.79,77.13,21.87,752,2.4,28.75,15,15,14.58,28.88,0.95,84.58,22.91,754.88,38.4,27.91,3,3,20.83,36,1.11,86.17,22.79,754.25,47.6,27.49,1,1,11.63,24.43,1.18,74,20.69,750.63,2.3,28.5,1,1,17.96,30.17,0,0,0,0,0,0,5,5,17.24,28.63,1.94,79.57,22.09,754.18,5.2,28.37
210320,2021,3,20,20/03/2021,SUMMER,2,43,43,30.41,53.66,1.24,57.68,18.01,750.77,0,30.52,38,38,33.5,52.75,1.08,72.5,21.65,754.5,0,29.7,1,1,31.13,53.88,3.23,75.21,22.4,753,0,29.65,5,5,28.79,48.69,1.49,59.79,19.42,752.04,0,31.26,9,9,36.5,49.71,0.23,0,0,1004.42,0,0,18,18,31.51,52.58,3.03,74.85,22.24,753.25,0,29.61
210511,2021,5,11,11/5/2021,SUMMER,2,45,45,13.47,27.66,0.99,66.47,22.45,750.95,0.2,31.98,27,27,12.17,24.04,1.05,66.79,22.35,754.63,0,31.81,25,25,11.63,23.83,2.01,73.54,23.76,753.21,0,31.15,130,130,12.06,23.25,1.09,64.88,20.84,751.83,11.8,31.05,164,164,21.67,30.88,0.38,0,0,1005,0,0,52,52,15.54,25.88,2.56,71,23.08,753.33,0,31.27
200323,2020,3,23,23/03/2020,SUMMER,2,46,46,15.71,28.4,1.14,64.54,20.62,753.23,0,30.95,0,0,11.46,19.25,1.08,67.88,21.02,754.54,0,30.37,3,3,20.13,35.67,3.26,69.71,21.02,755.5,0,29.88,19,19,17.12,29.68,0.59,65.67,20.36,755.8,0,30.39,2,2,19.25,30.83,1.05,67.71,21.81,1007.33,0,31.1,4,4,17.1,28.57,2.64,72.31,21.64,755.69,0,29.74
210108,2021,1,8,8/1/2021,WINTER,1,46,46,23.58,44.91,1.21,54.26,14.77,753.5,0,28,58,58,25.38,58.25,1.48,57.17,15.76,754.5,0,28.24,5,5,30.33,62.79,1.41,66.08,17.83,755.96,0,27.85,0,,19.19,39.74,1.45,54.46,15.21,753.67,0,28.48,1,1,27.04,41.46,1.53,0,0,1008.33,0,0,25,25,24.53,51.78,2.59,58.39,15.93,755.71,0,28.04
210111,2021,1,11,11/1/2021,WINTER,1,46,46,28.33,54.14,1.06,50.13,11.73,756.29,0,25.28,80,80,48.54,89.04,0.75,56.17,13.4,754.5,0.2,25.63,0,,41.25,80.38,1.38,67.54,15.1,758.42,0,24.48,36,36,27.15,46.29,1.25,53.88,12.91,755.58,0,25.71,1,1,31.25,43.21,0,0,0,0,0,0,9,9,27.9,56.26,2.45,53.54,12.6,758.25,0,25.39
210324,2021,3,24,24/03/2021,SUMMER,2,47,47,44.23,70.65,0.75,48.72,15.68,752.81,0,31.08,9,9,79.09,114.26,0.55,57.63,17.21,754.58,0,29.7,1,1,60.42,99.83,0.74,81.5,20.43,756,0,26.52,1,1,41.88,77.65,0.98,46.25,15.38,755.17,0,31.69,3,3,45.17,61.58,0.32,0,0,1007.25,0,0,2,2,47.68,70.22,1.71,55.93,17.52,755.16,0.07,30.58
210406,2021,4,6,6/4/2021,SUMMER,2,49,49,26.82,47.85,0.52,82,21.95,754.23,1.9,27.7,7,7,41.17,63.67,0.42,86.83,22.14,754.67,21.2,26.83,1,1,20.42,35.88,1.19,89.29,23.06,756.29,5,27.05,3,3,25.54,47.93,0.75,76.21,20.52,753.83,2.2,27.81,7,7,28.96,37.88,0,0,0,0,0,0,5,5,31.33,42.17,1.04,85.99,22.32,756.29,6.2,27.14
210512,2021,5,12,12/5/2021,SUMMER,2,51,51,11.91,24.27,0.94,67.65,22.69,750.46,0.5,31.85,24,24,12.96,23.67,1.03,66.63,22.48,754.63,0,31.96,19,19,9.79,24.42,2.61,68.58,22.92,752.58,0,31.78,268,268,9.4,20.22,1.07,59.08,20.26,751.42,0,32.27,25,25,16.92,24,0.38,0,0,1004.29,0,0,87,87,14.14,23.36,2.7,71.86,23.43,752.88,0,31.33
210107,2021,1,7,7/1/2021,WINTER,1,51,51,30.74,50.29,0.64,51.54,14.7,753.15,0,28.85,146,146,82.67,128.38,0.39,61.21,16.59,754.5,0,27.93,3,3,51.88,90.67,0.96,67.08,18.31,755.67,0,28.06,0,,26.31,43.96,0.99,50.96,15.15,754.13,0,29.62,6,6,36.83,48.38,0.76,0,0,1007.63,0,0,33,33,33.18,62.2,1.45,55.21,15.95,755.44,0.07,29.1
200403,2020,4,3,3/4/2020,SUMMER,2,52,52,13.13,21.35,1.2,66.88,21.9,753.5,0,31.4,0,0,7.92,14.29,1.13,68.83,21.68,754.75,0,30.68,0,,12.04,26.38,3.69,69.96,21.87,755.83,0,30.54,6,6,14.71,27.84,0.62,67.25,21.38,752.42,0,30.86,1,1,21.17,33.96,1.28,67.96,22.47,1007.63,0,31.58,6,6,14.69,24.01,2.63,74.36,23.05,756.01,0,30.39
210327,2021,3,27,27/03/2021,SUMMER,2,52,52,15.06,33.23,1.22,53.13,16.74,751.75,0,30.69,15,15,12.38,27.21,1.13,70.25,20.94,754.67,0,29.67,1,1,12.88,30.21,0,0,0,0,0,0,3,3,13.33,39.29,1.21,59.17,19.42,752.83,0,31.45,1,1,19.96,34.83,0.22,0,0,1005.63,0,0,4,4,17.1,29.94,2.87,75.47,22.44,754.18,0,29.62
200324,2020,3,24,24/03/2020,SUMMER,2,53,53,13.34,25.95,1.21,64.18,20.33,752.44,0,30.79,1,1,10.33,15.63,1.16,65.46,20.18,753.79,0,30.28,4,4,11.86,28.88,3.69,68.96,20.71,754.75,0,29.8,3,3,15.17,28.97,0.69,64.9,20,753.5,0,30.28,0,,22.5,32.5,1.24,68.25,21.81,1006.17,0,30.95,2,2,16.63,27.26,2.7,71.65,21.37,754.94,0,29.67
200326,2020,3,26,26/03/2020,SUMMER,2,55,55,13.1,23.06,1.11,63.64,20.06,753.27,0,30.69,0,0,8.38,17.13,1.1,64.71,20.18,754.42,0,30.5,0,,13.29,22.44,3.46,64.25,19.33,755.46,0,29.84,8,8,12.43,24.17,0.55,63.12,19.38,751.21,0,30.21,2,2,19,28.83,1.05,68.38,21.61,1007.13,0,30.75,3,3,14.24,24.38,2.39,70.18,20.95,755.72,0,29.69
210531,2021,5,31,31/05/2021,RAINY,3,56,56,9.91,21.91,0.96,63.36,21.3,750.48,0,31.9,49,49,13.5,26.08,0.89,66.17,21.31,754.58,0,31.1,42,42,8.5,18.79,2.33,77.13,24,752.71,0,30.46,74,74,7.33,18.44,1.04,56.71,19.35,751.54,0,32.18,214,214,8.42,16,0.32,0,0,1004.21,0,0,337,337,13.32,21.79,2.45,68.33,21.74,752.97,0,30.87
210405,2021,4,5,5/4/2021,SUMMER,2,56,56,28.73,50.92,0.65,81.86,21.5,753.67,0.15,27.36,4,4,30.21,45.33,0.39,91,21.23,754.79,3.4,25.23,0,,19.42,33.92,1.18,88.13,21.95,755.83,0.2,26.4,4,4,25.21,45.76,1.18,77.21,20.06,752.42,0,27.16,3,3,25.63,34.67,0,0,0,0,0,0,9,9,32.11,44.81,1.18,84.32,21.46,755.65,0.33,26.79
200328,2020,3,28,28/03/2020,SUMMER,2,57,57,20.56,29.9,1.07,67.78,21.99,752.27,0,31.23,1,1,20.38,28,1.04,65.08,20.7,753.63,0,30.87,2,2,29.79,50.76,2.78,65.33,20.82,754.79,0,30.9,7,7,24.38,39.18,0.43,66.48,21.13,753.29,0,30.85,3,3,28.71,40.29,1.01,66.79,22.07,1006.08,0,31.57,0,,22.01,33.94,2.46,74.61,22.75,754.89,0,30.08
200401,2020,4,1,1/4/2020,SUMMER,2,59,59,17.6,27.1,1.27,66.99,21.93,752.31,1.55,31.4,2,2,13.29,20.46,1.07,70.42,22.35,753.67,0,30.83,1,1,24.71,40.13,3.36,73.54,23.03,754.63,0,30.58,3,3,20.17,35.81,0.57,65.67,20.98,751.5,0,30.95,1,1,26.13,36.5,1.18,65.5,21.73,1006.17,0,31.65,21,21,17.46,27.94,2.71,75.17,23.04,754.9,0,30.18
210602,2021,6,2,2/6/2021,RAINY,3,62,62,12.29,26.97,1.04,56.56,20.29,750.63,0,33.12,69,69,14.05,26.05,1.15,62.33,21.53,754.67,0.6,32.4,27,27,12.83,22.5,2.42,70.79,23.47,753.04,0,31.63,1025,1025,9.1,21.56,1.27,51.88,19.09,751,0,33.6,44,44,11.13,16.88,0.42,0,0,1004.5,0,0,438,438,15.7,26.18,2.38,65.97,21.9,753.13,5.2,31.66
200325,2020,3,25,25/03/2020,SUMMER,2,62,62,17.21,27.45,1.23,65.68,20.42,752.23,0.15,30.44,1,1,10.75,16.96,1.4,68.08,20.84,753.46,0,30.16,0,,15,28.08,4.22,70.17,20.68,754.42,0,29.46,5,5,15.02,28.75,0.73,67.38,20.19,751.54,0,29.77,3,3,20.58,34.25,1.18,71.42,22.16,1006.04,0,30.41,3,3,18.54,29.1,2.85,71.58,21.19,754.79,0,29.54
211103,2021,11,3,3/11/2021,WINTER,1,65,65,15.91,32.14,0.61,76.06,22.04,754.27,2.6,29.14,75,75,29.96,58.88,0.58,87.92,22.46,755,0,26.85,49,49,15.67,28.42,1.3,91.58,25,756.5,3.2,28.05,77,77,13.02,27.72,1,66.96,19.57,754.92,0,29.3,68,68,14.79,32.38,1.03,80.33,21.23,0,0,27.47,183,183,21.33,38.01,1.21,76.96,22.06,756.22,0.27,28.95
210517,2021,5,17,17/05/2021,RAINY,3,69,69,11.97,22.72,0.94,60.64,21.33,750.83,0,32.75,38,38,17.42,27.25,0.91,63.08,21.07,754.58,0,31.78,44,44,9.17,21.17,2.32,71.83,23.23,753.21,0,31.18,123,123,9.35,19.88,0.84,53.25,18.88,751.13,0,32.89,142,142,8.75,16.92,0.2,0,0,1004.17,0.6,0,114,114,14.82,22.68,2.18,69.07,22.86,753.13,0.33,31.61
210510,2021,5,10,10/5/2021,SUMMER,2,69,69,14.87,27.22,0.93,65.69,22.01,751.46,0,31.83,75,75,15.92,29.38,0.95,66.21,21.41,754.63,0,31.17,13,13,10.79,23.58,1.68,74.42,22.85,753.75,3.2,30.21,138,138,14.63,23.13,1.22,57.17,19.58,752.63,0,32.25,61,61,17.58,24.75,0.44,0,0,1005.58,0,0,86,86,16.78,26.5,2.23,70.93,22.66,753.86,0,30.95
210325,2021,3,25,25/03/2021,SUMMER,2,69,69,37.76,60.56,1.04,58.58,18.4,752.4,0,30.64,15,15,37.08,57.33,0.92,67.63,19.84,754.67,0,29.37,3,3,39.21,62.63,0,0,0,0,0,0,0,,34.81,69.88,1.18,58.5,19.05,753.29,0,31.3,1,1,42.29,56.96,0.32,0,0,1006.5,0,0,5,5,37.38,53.4,2.34,73.19,21.97,754.82,0,29.79
210314,2021,3,14,14/03/2021,SUMMER,2,70,70,26.96,43.29,0.94,57.63,17.2,753.58,0,29.69,44,44,22.29,42.96,0.94,71.54,21.23,754.54,0,29.58,9,9,26.21,44.71,2.57,74.5,21.47,755.58,0,29.05,0,,23.54,41.67,1.1,67.33,19.91,755,2.8,29.52,12,12,36.32,56.09,0.28,0,0,1007.73,0,0,1,1,22.08,42.74,2.43,75.97,21.87,755.82,0,29.02
210412,2021,4,12,12/4/2021,SUMMER,2,72,72,24.79,43.78,0.58,80.13,22.56,754.96,9.1,28.62,10,10,27.21,42.21,0.7,80.33,24.58,754.79,0.2,30.15,19,19,20.67,35.46,1.71,77.04,22.74,757,0,29.49,5,5,19.06,39.01,0.93,71.29,20.57,755.13,0.2,29.07,36,36,21.04,29.08,0,0,0,0,0,0,32,32,26.9,39.94,1.54,77.01,22.52,756.97,0.07,29.31
210601,2021,6,1,1/6/2021,RAINY,3,81,81,11.89,24.02,0.92,62.47,21.57,750.56,1.15,32.4,66,66,11.5,28,0.85,64.42,21.53,754.67,0,31.79,43,43,11.63,20.96,2.34,73.96,23.75,752.92,0,31.05,82,82,8.28,19.11,1.14,52.38,18.91,750.79,0,33.24,89,89,9.17,17.25,0.28,0,0,1004.29,0,0,228,228,14.96,24.47,2.29,69.4,22.55,753.04,0.87,31.26
210516,2021,5,16,16/05/2021,RAINY,3,83,83,9.47,20.59,1,65.96,22.9,750.74,0,32.5,35,35,10.71,16.96,1.04,67.25,22.69,754.54,0,31.97,30,30,9.54,19.17,2.68,74.42,24.2,753.04,0,31.28,78,78,8.58,18.97,1.15,60.33,20.68,751,0,32.26,236,236,28.55,38,0.58,0,0,1005.18,0.2,0,77,77,10.9,17.67,2.54,71.28,23.69,753.22,0,31.68
200331,2020,3,31,31/03/2020,SUMMER,2,87,87,26.4,36.02,1.18,65.43,21.72,752.42,0,31.66,2,2,24.38,33.13,1.27,68.54,22.77,753.67,0,31.67,3,3,30.04,52.68,3.09,71.88,22.65,754.79,0,30.69,8,8,26.98,42.71,0.5,64.11,20.66,751.38,0,31.11,1,1,26.79,36.96,1,64.38,21.53,1006.21,0,31.8,1,1,28.26,41.44,2.64,73.79,22.97,754.94,0,30.47
200330,2020,3,30,30/03/2020,SUMMER,2,92,92,19.3,29.41,1.15,67.54,22.02,752.38,0,31.32,0,0,21.17,32.63,0.69,68.75,19.94,753.58,0,29.17,1,1,34,65.95,3.09,66.67,20.85,754.71,0,30.55,3,3,20.75,36.14,0.48,68.54,21.52,750.17,0,30.63,0,,24.63,36.54,0.96,69.25,22.6,1006.08,0,31.35,7,7,20.35,34.13,2.7,74.64,22.91,754.9,0,30.21
210326,2021,3,26,26/03/2021,SUMMER,2,100,100,19.11,34.83,1.26,53.4,16.83,752.52,0,30.7,17,17,15.92,29.33,1.25,68.13,20.59,754.67,0,29.92,0,,19.67,34.21,0,0,0,0,0,0,2,2,16.83,43.22,1.11,58.88,19.4,752.75,0.5,31.53,1,1,20.56,32.88,0.33,0,0,1006.71,0,0,5,5,19.93,31.29,2.89,73.65,22.03,754.96,0,29.73
210316,2021,3,16,16/03/2021,SUMMER,2,101,101,28.23,47.5,1.16,56.89,17.05,752.67,0,29.76,34,34,24.79,49.13,1.04,70.29,20.82,754.54,0,29.55,3,3,27.42,52.71,3.14,72.25,20.84,754.71,0,29.07,1,1,24.1,44.21,1.22,61.42,19.13,753.29,0,30.48,4,4,28.82,44.17,0.17,0,0,1006.88,0,0,0,,26.39,48.22,2.86,74.5,21.49,754.97,0,29.06
210407,2021,4,7,7/4/2021,SUMMER,2,102,102,25.52,46.4,0.92,74.1,21.05,754.48,1.6,28.79,11,11,35.17,58.71,0.68,81.42,23.23,754.83,0,28.87,2,2,14.08,29.71,1.74,79.25,22.24,756.67,0.2,28.56,12,12,22.71,42.85,1.53,67.21,19.65,754.46,0,29.31,4,4,20.75,31.13,0,0,0,0,0,0,21,21,32.94,47.56,1.46,77.74,21.49,756.54,2.87,28.29
200322,2020,3,22,22/03/2020,SUMMER,2,106,106,15.96,27.81,1.14,62.22,19.73,753.75,0,30.81,0,0,12.88,20.5,1.21,65,20.18,755,0,30.42,0,,18.75,35.58,3.29,67.29,20.2,756.04,0,29.79,27,27,18.04,30.06,0.5,70.62,19.93,756.17,0,28.66,0,,19.15,31.84,0.91,68.33,21.59,1007.57,0,30.74,3,3,18.38,28.26,2.65,69.97,20.86,756.35,0,29.67
210408,2021,4,8,8/4/2021,SUMMER,2,108,108,27.97,49.95,0.88,73.22,21.53,753.1,0.2,29.41,6,6,29.42,47.58,0.85,75.38,21.8,754.79,0,29.11,6,6,17.04,29.88,1.7,74.38,21.17,755.33,0,28.82,17,17,19.96,39.57,1.09,61.25,18.98,754.79,0,30.38,8,8,24.46,35.21,0,0,0,0,0,0,19,19,33.6,47.83,1.78,75.64,21.77,755.36,0.07,29.02
200329,2020,3,29,29/03/2020,SUMMER,2,127,127,19.3,28.3,1.03,66.26,21.49,751.79,0,31.23,0,0,15.29,24.04,0.99,69.5,21.94,753.08,0,30.73,0,,28.83,51.33,2.71,71,22.01,754.13,0,30.39,3,3,20.75,34.54,0.42,66,20.82,751.33,0,30.71,0,,24.54,36.29,1.01,68.5,22.02,1005.46,0,31.06,1,1,19.44,30.26,2.39,73.71,22.54,754.47,0,30.14
210317,2021,3,17,17/03/2021,SUMMER,2,170,170,31.11,51.03,1.16,59.35,17.83,752.46,0,29.81,33,33,30.54,55.96,1.03,74.25,21.77,754.54,0,29.36,13,13,27.58,50.71,2.93,77.83,22.54,754.54,0,29.14,3,3,25.9,47.18,1.31,62.75,19.71,752.88,0,30.63,1,1,33.17,47,0.18,0,0,1006.5,0,0,3,3,28.17,51.96,2.79,76.74,22.13,754.81,0,29.06
210417,2021,4,17,17/04/2021,SUMMER,2,172,172,16.35,30.52,0.78,59.93,19.34,753.46,0,31.13,24,24,15.17,27.08,1.02,60,19.15,754.58,0,30.93,16,16,13.58,26.83,1.53,68.33,21.18,755.96,0,30.38,31,31,12.88,28.03,0.93,57.38,18.68,752.86,0,31.3,26,26,19.38,26.63,0,0,0,0,0,0,14,14,17.76,28.38,1.82,63.18,20.38,755.83,0,31.13
210413,2021,4,13,13/04/2021,SUMMER,2,203,203,18.8,33.46,0.87,71.81,22.13,753.96,0,30.28,23,23,14.38,23,0.85,73.5,23.25,754.67,0,30.77,15,15,15.96,27.88,2.13,75.46,23.15,756.13,0,30.2,7,7,15.81,30.29,1.08,62.46,20.08,755.17,0,31.06,19,19,19.29,25.38,0,0,0,0,0,0,18,18,22.08,30.25,2.03,75.49,22.62,756.21,0,29.76
210410,2021,4,10,10/4/2021,SUMMER,2,220,220,24.17,47.42,0.73,72.92,22.7,753.58,0.25,30.47,5,5,14.79,23.83,0.68,75.75,23.81,754.54,0.2,30.64,16,16,19.58,32.5,1.26,83.13,24.07,755.88,4.2,29.13,12,12,26.31,47.28,0.89,71.83,20.72,752.83,14.2,29.06,14,14,29.71,38.33,0,0,0,0,0,0,35,35,30.46,42.93,1.87,75.93,23.23,755.83,1.53,30.14
210416,2021,4,16,16/04/2021,SUMMER,2,239,239,16.47,28.65,1.06,67.17,21.47,752.44,0,30.95,20,20,16,26.21,0.92,64.63,20.46,754.71,0.2,30.78,28,28,11.5,22.46,2.28,67.96,20.78,754.63,0.2,30.13,70,70,12.94,24.8,1.24,60.05,19.46,752.96,0,31.22,34,34,16.13,22.5,0,0,0,0,0,0,31,31,18.07,25.53,2.51,72.5,22.68,754.79,0,30.56
210418,2021,4,18,18/04/2021,SUMMER,2,246,246,14.93,28.17,0.74,66.74,20.44,753.4,1.2,30.16,10,10,15.04,27.04,0.78,65.67,20.31,754.58,3.6,30.35,26,26,10.75,20.88,1.47,76.67,22.15,755.5,30.6,29.09,84,84,14,28.42,0.83,67.33,19.85,753.92,6.4,29.46,25,25,18.38,23.79,0,0,0,0,0,0,42,42,15.47,24.44,1.65,70.47,21.93,755.56,0.4,30.46
210409,2021,4,9,9/4/2021,SUMMER,2,246,246,19.41,37.7,0.73,68.06,21.13,752.54,0,30.42,8,8,15.58,25.38,0.8,69.42,21.36,754.63,0,30.25,4,4,15.08,30.71,2.14,70.79,21.6,754.79,0,30.1,15,15,19.95,38.22,0.93,65.04,19.85,753.42,3.2,30.1,15,15,27,38.58,0,0,0,0,0,0,13,13,23.1,34.21,1.82,73.79,22.24,754.92,0,29.87
210514,2021,5,14,14/05/2021,SUMMER,2,250,250,9.9,20.18,0.99,60.95,21.65,749.99,0,32.93,36,36,17.42,36.67,0.8,64.96,21.57,754.63,0,31.66,26,26,14.67,26.79,2.48,71.54,23.42,752.29,0.2,31.4,118,118,10.71,19.86,0.84,53.58,19.18,750.42,0,33.08,165,165,15.46,21.96,0.21,0,0,1003.67,0,0,86,86,13.18,21.26,2.46,69.93,23.24,752.51,0,31.68
210419,2021,4,19,19/04/2021,SUMMER,2,278,278,10.84,21.73,0.83,67.03,19.79,752.46,0.65,29.49,13,13,15.42,28.71,0.68,69.88,20.36,754.54,0.2,29.25,43,43,8.96,17.13,1.56,82,22.51,754.67,0,28.16,41,41,8.73,20.15,0.92,66.88,19.42,753.71,1.4,29.19,24,24,11.38,18.63,0,0,0,0,0,0,65,65,12.92,21.52,1.88,70.38,20.57,754.6,0.27,29.3
211229,2021,12,29,29/12/2021,WINTER,1,361,361,16.54,30.28,1.09,49.35,14.43,756.56,0,29.31,22,22,31,64.75,0.58,56.71,16.01,754.46,0,28.67,28,28,17.71,37.92,2.5,61.54,16.3,758.71,0,27.5,58,58,16.73,35.21,1.52,48.21,14,756.79,0,29.19,24,24,17.88,40.71,1.75,53.08,14.2,0,0,27.69,78,78,20.9,38.93,1.96,50.76,14.77,758.38,0,29.22
210323,2021,3,23,23/03/2021,SUMMER,2,364,364,38.31,64.82,0.71,50.15,15.11,754.77,0,29.86,17,17,56.83,94.63,0.48,58.88,16.55,754.58,0,28.59,11,11,33.33,74.71,0.57,63.54,17.68,757.04,0.2,28.4,2,2,33.79,66.03,0.98,49.67,15.24,754.58,0,30.2,1,1,32.58,41.5,0.29,0,0,1009.83,0,0,2,2,42.56,67.95,1.49,58.29,17.51,756.89,0,29.81
210414,2021,4,14,14/04/2021,SUMMER,2,367,367,14.22,27,0.92,69.25,21.58,753.77,0,30.48,11,11,15.5,24.58,0.88,68.13,21.13,754.75,0,30.4,23,23,14.96,24.38,1.55,74.13,21.12,756.04,0,28.84,17,17,12.46,24.25,1.12,59.75,19.49,754.25,0,31.33,6,6,19.42,23.83,0,0,0,0,0,0,32,32,17.51,26.46,1.98,73.17,22.21,756,0,30
210420,2021,4,20,20/04/2021,SUMMER,2,388,388,12.69,26.86,0.64,65.5,20.39,751.9,0,30.46,14,14,11,25.96,1.05,64,20.47,754.63,0,30.97,48,48,7.83,19,1.8,70.25,21.7,754.08,0,30.32,22,22,9.95,24.64,1,60.54,19.15,752.71,0,30.77,59,59,21.79,34.04,0,0,0,0,0,0,33,33,13.26,23.04,1.75,69.83,21.44,754.18,9.27,30.21
211222,2021,12,22,22/12/2021,WINTER,1,394,394,63.48,93.15,0.62,50.94,13.59,755.1,0,27.64,19,19,83.67,133.04,0.67,58.67,15.19,754.33,0,27.1,9,9,59.17,98.13,1.28,71.13,16.79,757.42,0,25.44,44,44,55.13,96.19,0.91,55.83,14.26,755.79,0,26.86,49,49,63.46,103.04,0.98,65.96,14.95,0,0,24.73,129,129,74.83,114.35,1.13,57.47,14.72,757.02,0,26.91
211219,2021,12,19,19/12/2021,WINTER,1,396,396,24.38,39.6,0.96,48.99,12.16,756.25,0,26.35,34,34,36.96,66.17,0.47,55.25,13.77,754.29,0,26.42,17,17,28.33,56.58,2.22,60.17,14.07,758.38,0,25.28,70,70,23.9,47.04,1.05,51.08,12.69,755,0,26.36,52,52,27.04,55.67,1.43,53.63,12.22,0,0,24.82,101,101,28,47.57,2.07,51.64,12.61,758.03,0,26.05
211224,2021,12,24,24/12/2021,WINTER,1,403,403,45.34,65.45,0.54,66.19,18.68,754.44,0,28.66,4,4,69.71,95.42,0.45,73.21,19.83,754,0,27.91,20,20,57.33,93.83,1.06,78.5,20.66,756.46,0,27.39,86,86,38.31,68,0.84,61.46,16.94,754.67,0,28.23,41,41,41.08,77.29,1.51,66.58,17.29,0,0,27.15,75,75,52.4,78.4,1.14,74.41,20.22,756.49,0,27.97
211230,2021,12,30,30/12/2021,WINTER,1,406,406,20.41,33.03,0.81,54.26,15.29,757.54,0,28.64,14,14,28.21,57.33,0.5,62.71,16.75,754.42,0,27.66,24,24,21.5,38.29,2.25,67.42,17.14,759.79,0,26.77,92,92,17.83,36.96,1.19,54.88,14.95,756.67,0,28.02,42,42,17.25,38.13,1.45,60.63,15.04,0,0,26.33,134,134,21.28,37.51,1.7,56.72,15.74,759.3,0,28.36
210421,2021,4,21,21/04/2021,SUMMER,2,412,412,14.23,29.2,0.6,71.57,21.7,752.27,5.05,29.98,21,21,11.88,23.58,0.78,72,22.89,754.54,0,30.85,24,24,10.04,20.88,1.63,77.54,23.07,754.42,0.4,29.63,55,55,12.17,26.09,0.85,63.71,19.87,752.25,0,30.5,33,33,21.71,33.79,0,0,0,0,0,0,31,31,14.6,24.13,1.58,71.69,22.17,754.49,0.07,30.34
211226,2021,12,26,26/12/2021,WINTER,1,418,418,20.66,32.71,0.71,67.71,19.03,756.56,0.07,28.59,5,5,26.67,43.79,0.54,80.29,19.82,754.13,35.6,26.24,19,19,22.42,38.25,1.45,84.58,22.61,758.54,0,27.68,55,55,18.04,36.23,0.96,61.25,17.14,755.33,0,28.5,39,39,18.75,38.71,1.28,67.21,17.41,0,0,27.11,94,94,23.61,39.22,1.46,71.21,19.59,758.49,0.2,28.2
