value,date_time,date,week_num,weekday,temperature,humidity,pressure
1589.6249,2016-07-06T18:00:00Z,7/6/2016,3,Wednesday,25,23,1015
1553.4633,2016-07-06T18:30:00Z,7/6/2016,3,Wednesday,24,34,1015
1546.6062,2016-07-06T19:00:00Z,7/6/2016,3,Wednesday,24,21,1015
1470.0415,2016-07-06T19:30:00Z,7/6/2016,3,Wednesday,23,33,1016
1423.6486,2016-07-06T20:00:00Z,7/6/2016,3,Wednesday,23,22,1016
1394.7291,2016-07-06T20:30:00Z,7/6/2016,3,Wednesday,22,33,1016
1797.6066,2016-07-06T21:00:00Z,7/6/2016,3,Wednesday,22,22,1017
2241.9194,2016-07-06T21:30:00Z,7/6/2016,3,Wednesday,21,35,1017
2220.9613,2016-07-06T22:00:00Z,7/6/2016,3,Wednesday,20,28,1018
2142.7945,2016-07-06T22:30:00Z,7/6/2016,3,Wednesday,19,43,1018
2092.063,2016-07-06T23:00:00Z,7/6/2016,3,Wednesday,19,33,1019
2075.718,2016-07-06T23:30:00Z,7/6/2016,3,Wednesday,19,43,1019
2032.9896,2016-07-07T00:00:00Z,7/7/2016,4,Thursday,18,35,1019
2008.7097,2016-07-07T00:30:00Z,7/7/2016,4,Thursday,18,49,1019
1940.4058,2016-07-07T01:00:00Z,7/7/2016,4,Thursday,18,37,1019
1925.0348,2016-07-07T01:30:00Z,7/7/2016,4,Thursday,17,52,1019
1908.6834,2016-07-07T02:00:00Z,7/7/2016,4,Thursday,17,44,1020
1899.6251,2016-07-07T02:30:00Z,7/7/2016,4,Thursday,16,59,1019
1892.2197,2016-07-07T03:00:00Z,7/7/2016,4,Thursday,15,51,1020
1915.7725,2016-07-07T03:30:00Z,7/7/2016,4,Thursday,15,63,1019
1862.8417,2016-07-07T04:00:00Z,7/7/2016,4,Thursday,14,52,1020
1264.6262,2016-07-07T04:30:00Z,7/7/2016,4,Thursday,14,63,1020
1061.8566,2016-07-07T05:00:00Z,7/7/2016,4,Thursday,14,58,1020
1212.0655,2016-07-07T05:30:00Z,7/7/2016,4,Thursday,14,63,1020
1379.0309,2016-07-07T06:00:00Z,7/7/2016,4,Thursday,14,53,1021
1553.9596,2016-07-07T06:30:00Z,7/7/2016,4,Thursday,15,63,1020
1742.1967,2016-07-07T07:00:00Z,7/7/2016,4,Thursday,16,48,1021
1847.1116,2016-07-07T07:30:00Z,7/7/2016,4,Thursday,17,52,1021
2023.1612,2016-07-07T08:00:00Z,7/7/2016,4,Thursday,18,39,1021
2115.8152,2016-07-07T08:30:00Z,7/7/2016,4,Thursday,18,49,1021
2191.9306,2016-07-07T09:00:00Z,7/7/2016,4,Thursday,19,37,1021
2239.345,2016-07-07T09:30:00Z,7/7/2016,4,Thursday,19,49,1021
2244.7366,2016-07-07T10:00:00Z,7/7/2016,4,Thursday,20,33,1021
2235.3515,2016-07-07T10:30:00Z,7/7/2016,4,Thursday,20,43,1021
2175.7653,2016-07-07T11:00:00Z,7/7/2016,4,Thursday,21,33,1021
2136.0062,2016-07-07T11:30:00Z,7/7/2016,4,Thursday,22,43,1021
2131.9996,2016-07-07T12:00:00Z,7/7/2016,4,Thursday,22,26,1021
2127.0176,2016-07-07T12:30:00Z,7/7/2016,4,Thursday,22,38,1021
2146.9661,2016-07-07T13:00:00Z,7/7/2016,4,Thursday,23,27,1021
2108.2317,2016-07-07T13:30:00Z,7/7/2016,4,Thursday,23,36,1021
2104.911,2016-07-07T14:00:00Z,7/7/2016,4,Thursday,23,24,1021
2053.2496,2016-07-07T14:30:00Z,7/7/2016,4,Thursday,24,34,1021
1975.9781,2016-07-07T15:00:00Z,7/7/2016,4,Thursday,24,22,1020
1915.7294,2016-07-07T15:30:00Z,7/7/2016,4,Thursday,24,31,1020
1832.3703,2016-07-07T16:00:00Z,7/7/2016,4,Thursday,25,21,1020
1787.3238,2016-07-07T16:30:00Z,7/7/2016,4,Thursday,25,28,1020
1742.8137,2016-07-07T17:00:00Z,7/7/2016,4,Thursday,24,20,1019
1708.8591,2016-07-07T17:30:00Z,7/7/2016,4,Thursday,25,29,1019
1618.6989,2016-07-07T18:00:00Z,7/7/2016,4,Thursday,25,20,1019
1588.7317,2016-07-07T18:30:00Z,7/7/2016,4,Thursday,25,32,1019
1484.6535,2016-07-07T19:00:00Z,7/7/2016,4,Thursday,24,22,1019
1435.8146,2016-07-07T19:30:00Z,7/7/2016,4,Thursday,24,34,1019
1421.3747,2016-07-07T20:00:00Z,7/7/2016,4,Thursday,24,23,1019
1410.625,2016-07-07T20:30:00Z,7/7/2016,4,Thursday,23,36,1019
1861.2848,2016-07-07T21:00:00Z,7/7/2016,4,Thursday,22,28,1020
2254.6712,2016-07-07T21:30:00Z,7/7/2016,4,Thursday,20,52,1020
2250.2204,2016-07-07T22:00:00Z,7/7/2016,4,Thursday,18,45,1020
2193.0433,2016-07-07T22:30:00Z,7/7/2016,4,Thursday,18,59,1020
2108.9411,2016-07-07T23:00:00Z,7/7/2016,4,Thursday,17,52,1020
2089.8393,2016-07-07T23:30:00Z,7/7/2016,4,Thursday,17,59,1020
2050.9812,2016-07-08T00:00:00Z,7/8/2016,5,Friday,16,56,1021
2007.409,2016-07-08T00:30:00Z,7/8/2016,5,Friday,15,72,1020
1947.984,2016-07-08T01:00:00Z,7/8/2016,5,Friday,14,67,1021
1931.0754,2016-07-08T01:30:00Z,7/8/2016,5,Friday,14,72,1021
1916.1502,2016-07-08T02:00:00Z,7/8/2016,5,Friday,14,62,1021
1909.3165,2016-07-08T02:30:00Z,7/8/2016,5,Friday,14,72,1021
1899.0547,2016-07-08T03:00:00Z,7/8/2016,5,Friday,14,64,1021
1917.6307,2016-07-08T03:30:00Z,7/8/2016,5,Friday,14,67,1021
1866.1325,2016-07-08T04:00:00Z,7/8/2016,5,Friday,14,64,1021
1288.3873,2016-07-08T04:30:00Z,7/8/2016,5,Friday,13,72,1020
1039.9925,2016-07-08T05:00:00Z,7/8/2016,5,Friday,13,66,1021
1208.0759,2016-07-08T05:30:00Z,7/8/2016,5,Friday,12,77,1021
1370.8073,2016-07-08T06:00:00Z,7/8/2016,5,Friday,12,73,1021
1527.9474,2016-07-08T06:30:00Z,7/8/2016,5,Friday,14,77,1021
1722.2723,2016-07-08T07:00:00Z,7/8/2016,5,Friday,16,56,1021
1838.17,2016-07-08T07:30:00Z,7/8/2016,5,Friday,17,59,1021
2022.7946,2016-07-08T08:00:00Z,7/8/2016,5,Friday,18,44,1021
2150.7926,2016-07-08T08:30:00Z,7/8/2016,5,Friday,19,52,1021
2229.8724,2016-07-08T09:00:00Z,7/8/2016,5,Friday,20,39,1021
2304.2861,2016-07-08T09:30:00Z,7/8/2016,5,Friday,20,49,1020
2283.1983,2016-07-08T10:00:00Z,7/8/2016,5,Friday,22,38,1020
2232.8469,2016-07-08T10:30:00Z,7/8/2016,5,Friday,23,47,1020
2204.1871,2016-07-08T11:00:00Z,7/8/2016,5,Friday,24,35,1020
2196.0327,2016-07-08T11:30:00Z,7/8/2016,5,Friday,25,47,1020
2194.5933,2016-07-08T12:00:00Z,7/8/2016,5,Friday,26,32,1019
2212.9408,2016-07-08T12:30:00Z,7/8/2016,5,Friday,26,42,1019
2208.9683,2016-07-08T13:00:00Z,7/8/2016,5,Friday,27,31,1018
2174.2987,2016-07-08T13:30:00Z,7/8/2016,5,Friday,27,39,1018
2141.8535,2016-07-08T14:00:00Z,7/8/2016,5,Friday,27,30,1017
2091.8146,2016-07-08T14:30:00Z,7/8/2016,5,Friday,28,39,1017
2064.0439,2016-07-08T15:00:00Z,7/8/2016,5,Friday,27,31,1017
1989.7819,2016-07-08T15:30:00Z,7/8/2016,5,Friday,28,39,1017
1925.8957,2016-07-08T16:00:00Z,7/8/2016,5,Friday,28,29,1016
1880.8843,2016-07-08T16:30:00Z,7/8/2016,5,Friday,28,42,1016
1817.7378,2016-07-08T17:00:00Z,7/8/2016,5,Friday,28,32,1016
1792.9781,2016-07-08T17:30:00Z,7/8/2016,5,Friday,28,42,1016
1701.3262,2016-07-08T18:00:00Z,7/8/2016,5,Friday,28,31,1015
1657.5175,2016-07-08T18:30:00Z,7/8/2016,5,Friday,28,42,1016
1594.5075,2016-07-08T19:00:00Z,7/8/2016,5,Friday,27,37,1015
1556.9188,2016-07-08T19:30:00Z,7/8/2016,5,Friday,27,48,1015
1509.705,2016-07-08T20:00:00Z,7/8/2016,5,Friday,26,43,1015
1496.196,2016-07-08T20:30:00Z,7/8/2016,5,Friday,25,57,1015
1999.6232,2016-07-08T21:00:00Z,7/8/2016,5,Friday,24,54,1015
2344.9615,2016-07-08T21:30:00Z,7/8/2016,5,Friday,23,65,1015
2309.5541,2016-07-08T22:00:00Z,7/8/2016,5,Friday,22,61,1016
2233.8157,2016-07-08T22:30:00Z,7/8/2016,5,Friday,23,65,1016
2186.6684,2016-07-08T23:00:00Z,7/8/2016,5,Friday,22,57,1016
2148.3334,2016-07-08T23:30:00Z,7/8/2016,5,Friday,22,69,1016
2113.2646,2016-07-09T00:00:00Z,7/9/2016,6,Saturday,22,62,1015
2075.1083,2016-07-09T00:30:00Z,7/9/2016,6,Saturday,21,73,1015
2023.5755,2016-07-09T01:00:00Z,7/9/2016,6,Saturday,20,70,1015
2003.4648,2016-07-09T01:30:00Z,7/9/2016,6,Saturday,20,78,1015
1991.8195,2016-07-09T02:00:00Z,7/9/2016,6,Saturday,20,68,1015
1967.8664,2016-07-09T02:30:00Z,7/9/2016,6,Saturday,21,73,1015
1946.7416,2016-07-09T03:00:00Z,7/9/2016,6,Saturday,21,62,1015
1961.8251,2016-07-09T03:30:00Z,7/9/2016,6,Saturday,21,68,1015
1925.2082,2016-07-09T04:00:00Z,7/9/2016,6,Saturday,22,46,1015
1386.3613,2016-07-09T04:30:00Z,7/9/2016,6,Saturday,22,57,1015
995.1394,2016-07-09T05:00:00Z,7/9/2016,6,Saturday,21,47,1016
1106.1248,2016-07-09T05:30:00Z,7/9/2016,6,Saturday,22,57,1016
1188.7233,2016-07-09T06:00:00Z,7/9/2016,6,Saturday,21,47,1016
1244.4241,2016-07-09T06:30:00Z,7/9/2016,6,Saturday,21,60,1016
1287.092,2016-07-09T07:00:00Z,7/9/2016,6,Saturday,22,47,1017
1368.0648,2016-07-09T07:30:00Z,7/9/2016,6,Saturday,21,64,1017
1489.3511,2016-07-09T08:00:00Z,7/9/2016,6,Saturday,21,55,1017
1595.8636,2016-07-09T08:30:00Z,7/9/2016,6,Saturday,22,60,1017
1666.6405,2016-07-09T09:00:00Z,7/9/2016,6,Saturday,22,57,1017
1686.9851,2016-07-09T09:30:00Z,7/9/2016,6,Saturday,21,68,1017
1739.792,2016-07-09T10:00:00Z,7/9/2016,6,Saturday,22,57,1017
1707.6237,2016-07-09T10:30:00Z,7/9/2016,6,Saturday,24,57,1017
1742.2302,2016-07-09T11:00:00Z,7/9/2016,6,Saturday,24,46,1017
1720.7418,2016-07-09T11:30:00Z,7/9/2016,6,Saturday,25,54,1017
1643.943,2016-07-09T12:00:00Z,7/9/2016,6,Saturday,25,39,1017
1562.1933,2016-07-09T12:30:00Z,7/9/2016,6,Saturday,26,47,1017
1500.8548,2016-07-09T13:00:00Z,7/9/2016,6,Saturday,27,31,1017
1481.3021,2016-07-09T13:30:00Z,7/9/2016,6,Saturday,26,47,1017
1466.3693,2016-07-09T14:00:00Z,7/9/2016,6,Saturday,27,32,1016
1443.1117,2016-07-09T14:30:00Z,7/9/2016,6,Saturday,27,45,1016
1431.8173,2016-07-09T15:00:00Z,7/9/2016,6,Saturday,27,34,1016
1439.0046,2016-07-09T15:30:00Z,7/9/2016,6,Saturday,26,47,1016
1434.739,2016-07-09T16:00:00Z,7/9/2016,6,Saturday,27,36,1016
1413.2554,2016-07-09T16:30:00Z,7/9/2016,6,Saturday,26,47,1016
1403.712,2016-07-09T17:00:00Z,7/9/2016,6,Saturday,27,32,1016
1409.7201,2016-07-09T17:30:00Z,7/9/2016,6,Saturday,28,39,1016
1403.3444,2016-07-09T18:00:00Z,7/9/2016,6,Saturday,28,28,1015
1391.1682,2016-07-09T18:30:00Z,7/9/2016,6,Saturday,28,37,1016
1378.3154,2016-07-09T19:00:00Z,7/9/2016,6,Saturday,27,27,1016
1385.6456,2016-07-09T19:30:00Z,7/9/2016,6,Saturday,27,37,1016
1331.3025,2016-07-09T20:00:00Z,7/9/2016,6,Saturday,26,28,1016
1341.5155,2016-07-09T20:30:00Z,7/9/2016,6,Saturday,26,39,1016
1865.955,2016-07-09T21:00:00Z,7/9/2016,6,Saturday,24,33,1016
2209.29,2016-07-09T21:30:00Z,7/9/2016,6,Saturday,23,50,1017
2166.5594,2016-07-09T22:00:00Z,7/9/2016,6,Saturday,19,56,1018
2098.8237,2016-07-09T22:30:00Z,7/9/2016,6,Saturday,20,60,1017
2048.2876,2016-07-09T23:00:00Z,7/9/2016,6,Saturday,19,54,1018
2025.6976,2016-07-09T23:30:00Z,7/9/2016,6,Saturday,19,64,1018
1992.1762,2016-07-10T00:00:00Z,7/10/2016,7,Sunday,17,62,1018
1972.8468,2016-07-10T00:30:00Z,7/10/2016,7,Sunday,16,77,1018
1930.1313,2016-07-10T01:00:00Z,7/10/2016,7,Sunday,18,57,1019
1913.141,2016-07-10T01:30:00Z,7/10/2016,7,Sunday,18,64,1019
1909.7968,2016-07-10T02:00:00Z,7/10/2016,7,Sunday,18,54,1019
1882.1546,2016-07-10T02:30:00Z,7/10/2016,7,Sunday,17,72,1019
1876.9658,2016-07-10T03:00:00Z,7/10/2016,7,Sunday,17,61,1019
1870.6123,2016-07-10T03:30:00Z,7/10/2016,7,Sunday,16,77,1019
1829.417,2016-07-10T04:00:00Z,7/10/2016,7,Sunday,16,69,1019
1243.9302,2016-07-10T04:30:00Z,7/10/2016,7,Sunday,15,77,1019
867.4878,2016-07-10T05:00:00Z,7/10/2016,7,Sunday,15,73,1019
881.4867,2016-07-10T05:30:00Z,7/10/2016,7,Sunday,15,77,1019
911.5731,2016-07-10T06:00:00Z,7/10/2016,7,Sunday,15,73,1019
958.5859,2016-07-10T06:30:00Z,7/10/2016,7,Sunday,17,72,1019
1004.2047,2016-07-10T07:00:00Z,7/10/2016,7,Sunday,17,62,1019
1070.8428,2016-07-10T07:30:00Z,7/10/2016,7,Sunday,19,64,1019
1165.282,2016-07-10T08:00:00Z,7/10/2016,7,Sunday,20,43,1020
1249.7559,2016-07-10T08:30:00Z,7/10/2016,7,Sunday,21,53,1020
1337.4797,2016-07-10T09:00:00Z,7/10/2016,7,Sunday,22,36,1020
1367.728,2016-07-10T09:30:00Z,7/10/2016,7,Sunday,23,47,1019
1406.6998,2016-07-10T10:00:00Z,7/10/2016,7,Sunday,24,32,1019
1427.7977,2016-07-10T10:30:00Z,7/10/2016,7,Sunday,24,44,1019
1444.4231,2016-07-10T11:00:00Z,7/10/2016,7,Sunday,26,28,1019
1422.1624,2016-07-10T11:30:00Z,7/10/2016,7,Sunday,26,39,1019
1418.1619,2016-07-10T12:00:00Z,7/10/2016,7,Sunday,26,27,1018
1402.0842,2016-07-10T12:30:00Z,7/10/2016,7,Sunday,27,37,1018
1378.9437,2016-07-10T13:00:00Z,7/10/2016,7,Sunday,27,28,1018
1370.0531,2016-07-10T13:30:00Z,7/10/2016,7,Sunday,27,39,1018
1363.0295,2016-07-10T14:00:00Z,7/10/2016,7,Sunday,28,27,1017
1357.498,2016-07-10T14:30:00Z,7/10/2016,7,Sunday,29,37,1017
1362.8593,2016-07-10T15:00:00Z,7/10/2016,7,Sunday,29,26,1016
1354.3667,2016-07-10T15:30:00Z,7/10/2016,7,Sunday,29,35,1017
1375.2227,2016-07-10T16:00:00Z,7/10/2016,7,Sunday,30,26,1016
1402.9585,2016-07-10T16:30:00Z,7/10/2016,7,Sunday,30,35,1016
1419.7676,2016-07-10T17:00:00Z,7/10/2016,7,Sunday,30,24,1015
1454.034,2016-07-10T17:30:00Z,7/10/2016,7,Sunday,30,35,1016
1410.4827,2016-07-10T18:00:00Z,7/10/2016,7,Sunday,30,27,1015
1394.8697,2016-07-10T18:30:00Z,7/10/2016,7,Sunday,30,37,1015
1413.8046,2016-07-10T19:00:00Z,7/10/2016,7,Sunday,29,27,1015
1391.3244,2016-07-10T19:30:00Z,7/10/2016,7,Sunday,29,40,1015
1355.0238,2016-07-10T20:00:00Z,7/10/2016,7,Sunday,28,31,1014
1360.3429,2016-07-10T20:30:00Z,7/10/2016,7,Sunday,27,48,1015
1909.2595,2016-07-10T21:00:00Z,7/10/2016,7,Sunday,26,39,1015
2228.7922,2016-07-10T21:30:00Z,7/10/2016,7,Sunday,25,50,1015
2194.2349,2016-07-10T22:00:00Z,7/10/2016,7,Sunday,23,49,1015
2159.3592,2016-07-10T22:30:00Z,7/10/2016,7,Sunday,23,61,1015
2106.668,2016-07-10T23:00:00Z,7/10/2016,7,Sunday,22,58,1015
2072.3642,2016-07-10T23:30:00Z,7/10/2016,7,Sunday,21,68,1015
2051.5736,2016-07-11T00:00:00Z,7/11/2016,1,Monday,21,61,1015
2012.3668,2016-07-11T00:30:00Z,7/11/2016,1,Monday,21,68,1015
1974.4007,2016-07-11T01:00:00Z,7/11/2016,1,Monday,20,61,1015
1950.7776,2016-07-11T01:30:00Z,7/11/2016,1,Monday,20,68,1015
1946.7336,2016-07-11T02:00:00Z,7/11/2016,1,Monday,19,63,1015
1925.5617,2016-07-11T02:30:00Z,7/11/2016,1,Monday,19,73,1014
1921.3975,2016-07-11T03:00:00Z,7/11/2016,1,Monday,18,74,1014
1939.1703,2016-07-11T03:30:00Z,7/11/2016,1,Monday,18,77,1014
1934.1888,2016-07-11T04:00:00Z,7/11/2016,1,Monday,18,69,1014
1383.3335,2016-07-11T04:30:00Z,7/11/2016,1,Monday,18,77,1014
1073.733,2016-07-11T05:00:00Z,7/11/2016,1,Monday,17,75,1014
1240.8482,2016-07-11T05:30:00Z,7/11/2016,1,Monday,17,82,1014
1429.9433,2016-07-11T06:00:00Z,7/11/2016,1,Monday,17,76,1014
1568.9764,2016-07-11T06:30:00Z,7/11/2016,1,Monday,18,83,1014
1854.4566,2016-07-11T07:00:00Z,7/11/2016,1,Monday,20,64,1015
2001.2653,2016-07-11T07:30:00Z,7/11/2016,1,Monday,21,68,1015
2146.0046,2016-07-11T08:00:00Z,7/11/2016,1,Monday,22,57,1015
2276.3248,2016-07-11T08:30:00Z,7/11/2016,1,Monday,23,65,1015
2307.6315,2016-07-11T09:00:00Z,7/11/2016,1,Monday,25,52,1015
2395.308,2016-07-11T09:30:00Z,7/11/2016,1,Monday,26,57,1015
2418.1246,2016-07-11T10:00:00Z,7/11/2016,1,Monday,28,38,1014
2413.5712,2016-07-11T10:30:00Z,7/11/2016,1,Monday,29,45,1014
2380.7205,2016-07-11T11:00:00Z,7/11/2016,1,Monday,30,33,1014
2383.3434,2016-07-11T11:30:00Z,7/11/2016,1,Monday,31,40,1014
2391.851,2016-07-11T12:00:00Z,7/11/2016,1,Monday,32,30,1013
2420.6087,2016-07-11T12:30:00Z,7/11/2016,1,Monday,32,40,1014
2388.1921,2016-07-11T13:00:00Z,7/11/2016,1,Monday,33,28,1013
2360.656,2016-07-11T13:30:00Z,7/11/2016,1,Monday,33,38,1013
2352.1255,2016-07-11T14:00:00Z,7/11/2016,1,Monday,34,27,1013
2295.0358,2016-07-11T14:30:00Z,7/11/2016,1,Monday,34,36,1013
2235.9616,2016-07-11T15:00:00Z,7/11/2016,1,Monday,34,25,1012
2173.7778,2016-07-11T15:30:00Z,7/11/2016,1,Monday,34,36,1013
2093.0482,2016-07-11T16:00:00Z,7/11/2016,1,Monday,34,27,1012
2012.8193,2016-07-11T16:30:00Z,7/11/2016,1,Monday,33,36,1013
1922.2197,2016-07-11T17:00:00Z,7/11/2016,1,Monday,32,28,1012
1879.5121,2016-07-11T17:30:00Z,7/11/2016,1,Monday,32,40,1012
1753.9446,2016-07-11T18:00:00Z,7/11/2016,1,Monday,32,32,1011
1715.1871,2016-07-11T18:30:00Z,7/11/2016,1,Monday,31,43,1012
1692.6702,2016-07-11T19:00:00Z,7/11/2016,1,Monday,31,35,1011
1632.9422,2016-07-11T19:30:00Z,7/11/2016,1,Monday,30,48,1012
1594.2548,2016-07-11T20:00:00Z,7/11/2016,1,Monday,30,39,1011
1588.7303,2016-07-11T20:30:00Z,7/11/2016,1,Monday,29,51,1011
2113.883,2016-07-11T21:00:00Z,7/11/2016,1,Monday,27,47,1011
2407.0563,2016-07-11T21:30:00Z,7/11/2016,1,Monday,26,61,1012
2361.8279,2016-07-11T22:00:00Z,7/11/2016,1,Monday,25,54,1012
2288.9198,2016-07-11T22:30:00Z,7/11/2016,1,Monday,25,65,1012
2242.9285,2016-07-11T23:00:00Z,7/11/2016,1,Monday,24,59,1012
2203.7398,2016-07-11T23:30:00Z,7/11/2016,1,Monday,24,69,1012
2160.2982,2016-07-12T00:00:00Z,7/12/2016,2,Tuesday,24,61,1013
2129.6387,2016-07-12T00:30:00Z,7/12/2016,2,Tuesday,23,73,1013
2085.1949,2016-07-12T01:00:00Z,7/12/2016,2,Tuesday,24,60,1013
2059.6933,2016-07-12T01:30:00Z,7/12/2016,2,Tuesday,24,69,1013
2059.1025,2016-07-12T02:00:00Z,7/12/2016,2,Tuesday,25,52,1013
2043.4785,2016-07-12T02:30:00Z,7/12/2016,2,Tuesday,25,65,1013
2027.9032,2016-07-12T03:00:00Z,7/12/2016,2,Tuesday,24,59,1012
2040.8244,2016-07-12T03:30:00Z,7/12/2016,2,Tuesday,24,69,1012
2038.1973,2016-07-12T04:00:00Z,7/12/2016,2,Tuesday,24,56,1012
1566.902,2016-07-12T04:30:00Z,7/12/2016,2,Tuesday,24,65,1012
1169.4822,2016-07-12T05:00:00Z,7/12/2016,2,Tuesday,23,56,1012
1309.2379,2016-07-12T05:30:00Z,7/12/2016,2,Tuesday,23,69,1012
1515.3311,2016-07-12T06:00:00Z,7/12/2016,2,Tuesday,22,68,1013
1702.9943,2016-07-12T06:30:00Z,7/12/2016,2,Tuesday,23,69,1012
1883.6239,2016-07-12T07:00:00Z,7/12/2016,2,Tuesday,24,62,1012
2051.075,2016-07-12T07:30:00Z,7/12/2016,2,Tuesday,24,69,1013
2212.8874,2016-07-12T08:00:00Z,7/12/2016,2,Tuesday,24,60,1013
2304.3719,2016-07-12T08:30:00Z,7/12/2016,2,Tuesday,25,65,1013
2352.7805,2016-07-12T09:00:00Z,7/12/2016,2,Tuesday,24,57,1013
2407.7332,2016-07-12T09:30:00Z,7/12/2016,2,Tuesday,25,65,1014
2405.166,2016-07-12T10:00:00Z,7/12/2016,2,Tuesday,25,58,1013
2416.4163,2016-07-12T10:30:00Z,7/12/2016,2,Tuesday,24,69,1014
2371.364,2016-07-12T11:00:00Z,7/12/2016,2,Tuesday,25,56,1013
2341.0171,2016-07-12T11:30:00Z,7/12/2016,2,Tuesday,26,61,1013
2331.695,2016-07-12T12:00:00Z,7/12/2016,2,Tuesday,27,49,1013
2332.6385,2016-07-12T12:30:00Z,7/12/2016,2,Tuesday,28,51,1013
2334.1864,2016-07-12T13:00:00Z,7/12/2016,2,Tuesday,29,43,1012
2344.5545,2016-07-12T13:30:00Z,7/12/2016,2,Tuesday,28,51,1012
2332.1089,2016-07-12T14:00:00Z,7/12/2016,2,Tuesday,29,40,1012
2294.6313,2016-07-12T14:30:00Z,7/12/2016,2,Tuesday,29,48,1012
2226.4195,2016-07-12T15:00:00Z,7/12/2016,2,Tuesday,30,39,1011
2163.178,2016-07-12T15:30:00Z,7/12/2016,2,Tuesday,30,48,1011
2079.7455,2016-07-12T16:00:00Z,7/12/2016,2,Tuesday,30,34,1010
2022.227,2016-07-12T16:30:00Z,7/12/2016,2,Tuesday,31,43,1011
1934.7366,2016-07-12T17:00:00Z,7/12/2016,2,Tuesday,30,33,1010
1861.9819,2016-07-12T17:30:00Z,7/12/2016,2,Tuesday,30,45,1010
1746.5341,2016-07-12T18:00:00Z,7/12/2016,2,Tuesday,29,38,1010
1690.2302,2016-07-12T18:30:00Z,7/12/2016,2,Tuesday,23,83,1012
1645.7444,2016-07-12T19:00:00Z,7/12/2016,2,Tuesday,22,74,1010
1595.3199,2016-07-12T19:30:00Z,7/12/2016,2,Tuesday,21,83,1008
1560.2611,2016-07-12T20:00:00Z,7/12/2016,2,Tuesday,20,83,1009
1659.3639,2016-07-12T20:30:00Z,7/12/2016,2,Tuesday,22,83,1009
2171.3768,2016-07-12T21:00:00Z,7/12/2016,2,Tuesday,22,69,1009
2337.885,2016-07-12T21:30:00Z,7/12/2016,2,Tuesday,21,88,1009
2301.9971,2016-07-12T22:00:00Z,7/12/2016,2,Tuesday,21,77,1009
2247.0794,2016-07-12T22:30:00Z,7/12/2016,2,Tuesday,20,94,1009
2188.8144,2016-07-12T23:00:00Z,7/12/2016,2,Tuesday,20,89,1010
2168.4934,2016-07-12T23:30:00Z,7/12/2016,2,Tuesday,20,94,1011
2099.3711,2016-07-13T00:00:00Z,7/13/2016,3,Wednesday,20,96,1011
2032.5035,2016-07-13T00:30:00Z,7/13/2016,3,Wednesday,20,94,1011
1991.6984,2016-07-13T01:00:00Z,7/13/2016,3,Wednesday,19,93,1010
1969.3788,2016-07-13T01:30:00Z,7/13/2016,3,Wednesday,20,94,1011
1951.4708,2016-07-13T02:00:00Z,7/13/2016,3,Wednesday,20,86,1011
1943.7458,2016-07-13T02:30:00Z,7/13/2016,3,Wednesday,19,94,1011
1954.3734,2016-07-13T03:00:00Z,7/13/2016,3,Wednesday,19,83,1011
1963.3846,2016-07-13T03:30:00Z,7/13/2016,3,Wednesday,19,88,1011
1968.6085,2016-07-13T04:00:00Z,7/13/2016,3,Wednesday,19,85,1011
1554.3309,2016-07-13T04:30:00Z,7/13/2016,3,Wednesday,19,88,1011
1176.165,2016-07-13T05:00:00Z,7/13/2016,3,Wednesday,19,81,1011
1312.5574,2016-07-13T05:30:00Z,7/13/2016,3,Wednesday,19,88,1011
1500.2039,2016-07-13T06:00:00Z,7/13/2016,3,Wednesday,19,86,1011
1625.5129,2016-07-13T06:30:00Z,7/13/2016,3,Wednesday,20,83,1011
1830.835,2016-07-13T07:00:00Z,7/13/2016,3,Wednesday,20,75,1011
1952.0664,2016-07-13T07:30:00Z,7/13/2016,3,Wednesday,21,78,1012
2094.9897,2016-07-13T08:00:00Z,7/13/2016,3,Wednesday,21,73,1012
2258.1578,2016-07-13T08:30:00Z,7/13/2016,3,Wednesday,21,78,1012
2270.9451,2016-07-13T09:00:00Z,7/13/2016,3,Wednesday,20,80,1013
2343.3017,2016-07-13T09:30:00Z,7/13/2016,3,Wednesday,20,88,1013
2343.282,2016-07-13T10:00:00Z,7/13/2016,3,Wednesday,21,78,1012
2326.2868,2016-07-13T10:30:00Z,7/13/2016,3,Wednesday,21,83,1012
2306.0935,2016-07-13T11:00:00Z,7/13/2016,3,Wednesday,22,68,1012
2340.6347,2016-07-13T11:30:00Z,7/13/2016,3,Wednesday,23,69,1013
2286.3736,2016-07-13T12:00:00Z,7/13/2016,3,Wednesday,24,54,1012
2295.6274,2016-07-13T12:30:00Z,7/13/2016,3,Wednesday,25,57,1012
2268.055,2016-07-13T13:00:00Z,7/13/2016,3,Wednesday,25,48,1012
2241.0983,2016-07-13T13:30:00Z,7/13/2016,3,Wednesday,25,57,1011
2212.0169,2016-07-13T14:00:00Z,7/13/2016,3,Wednesday,26,42,1011
2212.5299,2016-07-13T14:30:00Z,7/13/2016,3,Wednesday,26,51,1011
2136.4908,2016-07-13T15:00:00Z,7/13/2016,3,Wednesday,26,36,1011
2062.4047,2016-07-13T15:30:00Z,7/13/2016,3,Wednesday,27,45,1011
2005.9215,2016-07-13T16:00:00Z,7/13/2016,3,Wednesday,27,38,1010
